"Time","requests","limits","profiling","usage"
2021-06-01 21:11:15,1514143744,2573205504,631042711,551546880
2021-06-01 21:11:20,1440743424,2448424960,631042711,551546880
2021-06-01 21:11:25,1440743424,2448424960,631042711,551546880
2021-06-01 21:11:30,1365245952,2320498688,631042711,551546880
2021-06-01 21:11:35,1365245952,2320498688,631042711,551546880
2021-06-01 21:11:40,1291845632,2195718144,631042711,549486592
2021-06-01 21:11:45,1291845632,2195718144,631042711,549486592
2021-06-01 21:11:50,1291845632,2195718144,631042711,549486592
2021-06-01 21:11:55,1291845632,2195718144,631042711,549486592
2021-06-01 21:12:00,1291845632,2195718144,631042711,549486592
2021-06-01 21:12:05,1291845632,2195718144,631042711,549486592
2021-06-01 21:12:10,1291845632,2195718144,631042711,565391360
2021-06-01 21:12:15,1291845632,2195718144,631042711,565391360
2021-06-01 21:12:20,1291845632,2195718144,631042711,565391360
2021-06-01 21:12:25,1291845632,2195718144,631042711,565391360
2021-06-01 21:12:30,1291845632,2195718144,631042711,565391360
2021-06-01 21:12:35,1291845632,2195718144,631042711,565391360
2021-06-01 21:12:40,1291845632,2195718144,631042711,568291328
2021-06-01 21:12:45,1291845632,2195718144,631042711,568291328
2021-06-01 21:12:50,1291845632,2195718144,631042711,568291328
2021-06-01 21:12:55,1291845632,2195718144,631042711,568291328
2021-06-01 21:13:00,1291845632,2195718144,631042711,568291328
2021-06-01 21:13:05,1291845632,2195718144,631042711,568291328
2021-06-01 21:13:10,1291845632,2195718144,631042711,569872384
2021-06-01 21:13:15,1291845632,2195718144,631042711,569872384
2021-06-01 21:13:20,1291845632,2195718144,631042711,569872384
2021-06-01 21:13:25,1291845632,2195718144,631042711,569872384
2021-06-01 21:13:30,1291845632,2195718144,631042711,569872384
2021-06-01 21:13:35,1291845632,2195718144,631042711,569872384
2021-06-01 21:13:40,1873805312,3185573888,608932245,571228160
2021-06-01 21:13:45,1873805312,3185573888,608932245,571228160
2021-06-01 21:13:50,1727004672,2936012800,608932245,571228160
2021-06-01 21:13:55,1727004672,2936012800,608932245,571228160
2021-06-01 21:14:00,1653604352,2811232256,608932245,571228160
2021-06-01 21:14:05,1653604352,2811232256,608932245,571228160
2021-06-01 21:14:10,1653604352,2811232256,608932245,621211648
2021-06-01 21:14:15,1653604352,2811232256,608932245,621211648
2021-06-01 21:14:20,1653604352,2811232256,608932245,621211648
2021-06-01 21:14:25,1653604352,2811232256,608932245,621211648
2021-06-01 21:14:30,1653604352,2811232256,608932245,621211648
2021-06-01 21:14:35,1653604352,2811232256,608932245,621211648
2021-06-01 21:14:40,1653604352,2811232256,608932245,689524736
2021-06-01 21:14:45,1653604352,2811232256,608932245,689524736
2021-06-01 21:14:50,1105199104,1879048192,608932245,689524736
2021-06-01 21:14:55,1105199104,1879048192,608932245,689524736
2021-06-01 21:15:00,1105199104,1879048192,608932245,689524736
2021-06-01 21:15:05,1105199104,1879048192,608932245,689524736
2021-06-01 21:15:10,1105199104,1879048192,608932245,484962304
2021-06-01 21:15:15,1105199104,1879048192,608932245,484962304
2021-06-01 21:15:20,1105199104,1879048192,608932245,484962304
2021-06-01 21:15:25,1105199104,1879048192,608932245,484962304
2021-06-01 21:15:30,1105199104,1879048192,608932245,484962304
2021-06-01 21:15:35,1105199104,1879048192,608932245,484962304
2021-06-01 21:15:40,1105199104,1879048192,608932245,520998912
2021-06-01 21:15:45,1105199104,1879048192,608932245,520998912
2021-06-01 21:15:50,1105199104,1879048192,608932245,520998912
2021-06-01 21:15:55,1105199104,1879048192,608932245,520998912
2021-06-01 21:16:00,1105199104,1879048192,608932245,520998912
2021-06-01 21:16:05,1105199104,1879048192,608932245,520998912
2021-06-01 21:16:10,1105199104,1879048192,577816123,544931840
2021-06-01 21:16:15,1251999744,2128609280,585188736,544931840
2021-06-01 21:16:20,1251999744,2128609280,585188736,544931840
2021-06-01 21:16:25,1251999744,2128609280,585188736,544931840
2021-06-01 21:16:30,1105199104,1879048192,585188736,544931840
2021-06-01 21:16:35,1105199104,1879048192,585188736,544931840
2021-06-01 21:16:40,1105199104,1879048192,585188736,560328704
2021-06-01 21:16:45,1105199104,1879048192,585188736,560328704
2021-06-01 21:16:50,1105199104,1879048192,585188736,560328704
2021-06-01 21:16:55,1105199104,1879048192,585188736,560328704
2021-06-01 21:17:00,1105199104,1879048192,585188736,560328704
2021-06-01 21:17:05,1105199104,1879048192,585188736,560328704
2021-06-01 21:17:10,1105199104,1879048192,585188736,574197760
2021-06-01 21:17:15,1105199104,1879048192,585188736,574197760
2021-06-01 21:17:20,1105199104,1879048192,585188736,574197760
2021-06-01 21:17:25,1105199104,1879048192,585188736,574197760
2021-06-01 21:17:30,1105199104,1879048192,585188736,574197760
2021-06-01 21:17:35,1105199104,1879048192,585188736,574197760
2021-06-01 21:17:40,1105199104,1879048192,585188736,580329472
2021-06-01 21:17:45,1105199104,1879048192,585188736,580329472
2021-06-01 21:17:50,1105199104,1879048192,585188736,580329472
2021-06-01 21:17:55,1105199104,1879048192,585188736,580329472
2021-06-01 21:18:00,1105199104,1879048192,585188736,580329472
2021-06-01 21:18:05,1105199104,1879048192,585188736,580329472
2021-06-01 21:18:10,1105199104,1879048192,585188736,596201472
2021-06-01 21:18:15,1105199104,1879048192,585188736,596201472
2021-06-01 21:18:20,1105199104,1879048192,585188736,596201472
2021-06-01 21:18:25,1105199104,1879048192,585188736,596201472
2021-06-01 21:18:30,1105199104,1879048192,585188736,596201472
2021-06-01 21:18:35,1105199104,1879048192,585188736,596201472
2021-06-01 21:18:40,1105199104,1879048192,585188736,594866176
2021-06-01 21:18:45,1278214144,2173698048,596261421,594866176
2021-06-01 21:18:50,1278214144,2173698048,596261421,594866176
2021-06-01 21:18:55,1204813824,2048917504,596261421,594866176
2021-06-01 21:19:00,1204813824,2048917504,596261421,594866176
2021-06-01 21:19:05,1124073472,1912602624,596261421,594866176
2021-06-01 21:19:10,1124073472,1912602624,596261421,517558272
2021-06-01 21:19:15,1124073472,1912602624,596261421,517558272
2021-06-01 21:19:20,1124073472,1912602624,596261421,517558272
2021-06-01 21:19:25,1124073472,1912602624,596261421,517558272
2021-06-01 21:19:30,1124073472,1912602624,596261421,517558272
2021-06-01 21:19:35,1124073472,1912602624,596261421,517558272
2021-06-01 21:19:40,1124073472,1912602624,596261421,588120064
2021-06-01 21:19:45,1124073472,1912602624,596261421,588120064
2021-06-01 21:19:50,1124073472,1912602624,596261421,588120064
2021-06-01 21:19:55,1124073472,1912602624,596261421,588120064
2021-06-01 21:20:00,1124073472,1912602624,596261421,588120064
2021-06-01 21:20:05,1124073472,1912602624,596261421,588120064
2021-06-01 21:20:10,1124073472,1912602624,596261421,589021184
2021-06-01 21:20:15,1124073472,1912602624,596261421,589021184
2021-06-01 21:20:20,1124073472,1912602624,596261421,589021184
2021-06-01 21:20:25,1124073472,1912602624,596261421,589021184
2021-06-01 21:20:30,1124073472,1912602624,596261421,589021184
2021-06-01 21:20:35,1124073472,1912602624,596261421,589021184
2021-06-01 21:20:40,1124073472,1912602624,596261421,590540800
2021-06-01 21:20:45,1124073472,1912602624,596261421,590540800
2021-06-01 21:20:50,1124073472,1912602624,596261421,590540800
2021-06-01 21:20:55,1124073472,1912602624,596261421,590540800
2021-06-01 21:21:00,1124073472,1912602624,596261421,590540800
2021-06-01 21:21:05,1124073472,1912602624,596261421,590540800
2021-06-01 21:21:10,1124073472,1912602624,596261421,590630912
2021-06-01 21:21:15,1344274432,2286944256,599067129,590630912
2021-06-01 21:21:20,1195376640,2033188864,599067129,590630912
2021-06-01 21:21:25,1195376640,2033188864,599067129,590630912
2021-06-01 21:21:30,1118830592,1903165440,599067129,590630912
2021-06-01 21:21:35,1118830592,1903165440,599067129,590630912
2021-06-01 21:21:40,1118830592,1903165440,599067129,581427200
2021-06-01 21:21:45,1118830592,1903165440,599067129,581427200
2021-06-01 21:21:50,1118830592,1903165440,599067129,581427200
2021-06-01 21:21:55,1118830592,1903165440,599067129,581427200
2021-06-01 21:22:00,1118830592,1903165440,599067129,581427200
2021-06-01 21:22:05,1118830592,1903165440,599067129,581427200
2021-06-01 21:22:10,1118830592,1903165440,599067129,596307968
2021-06-01 21:22:15,1118830592,1903165440,599067129,596307968
2021-06-01 21:22:20,1118830592,1903165440,599067129,596307968
2021-06-01 21:22:25,1118830592,1903165440,599067129,596307968
2021-06-01 21:22:30,1118830592,1903165440,599067129,596307968
2021-06-01 21:22:35,1118830592,1903165440,599067129,596307968
2021-06-01 21:22:40,1118830592,1903165440,599067129,594108416
2021-06-01 21:22:45,1118830592,1903165440,599067129,594108416
2021-06-01 21:22:50,1118830592,1903165440,599067129,594108416
2021-06-01 21:22:55,1118830592,1903165440,599067129,594108416
2021-06-01 21:23:00,1118830592,1903165440,599067129,594108416
2021-06-01 21:23:05,1118830592,1903165440,599067129,594108416
2021-06-01 21:23:10,1118830592,1903165440,599067129,594976768
2021-06-01 21:23:15,1118830592,1903165440,599067129,594976768
2021-06-01 21:23:20,1118830592,1903165440,599067129,594976768
2021-06-01 21:23:25,1118830592,1903165440,599067129,594976768
2021-06-01 21:23:30,1118830592,1903165440,599067129,594976768
2021-06-01 21:23:35,1118830592,1903165440,599067129,594976768
2021-06-01 21:23:40,1118830592,1903165440,599067129,595357696
2021-06-01 21:23:45,1371537408,2333081600,596806897,595357696
2021-06-01 21:23:50,1371537408,2333081600,596806897,595357696
2021-06-01 21:23:55,1297088512,2206203904,596806897,595357696
2021-06-01 21:24:00,1223688192,2081423360,596806897,595357696
2021-06-01 21:24:05,1223688192,2081423360,596806897,595357696
2021-06-01 21:24:10,1125122048,1913651200,596806897,523710464
2021-06-01 21:24:15,1125122048,1913651200,596806897,523710464
2021-06-01 21:24:20,1125122048,1913651200,596806897,523710464
2021-06-01 21:24:25,1125122048,1913651200,596806897,523710464
2021-06-01 21:24:30,1125122048,1913651200,596806897,523710464
2021-06-01 21:24:35,1125122048,1913651200,596806897,523710464
2021-06-01 21:24:40,1125122048,1913651200,596806897,591261696
2021-06-01 21:24:45,1125122048,1913651200,596806897,591261696
2021-06-01 21:24:50,1125122048,1913651200,596806897,591261696
2021-06-01 21:24:55,1125122048,1913651200,596806897,591261696
2021-06-01 21:25:00,1125122048,1913651200,596806897,591261696
2021-06-01 21:25:05,1125122048,1913651200,596806897,591261696
2021-06-01 21:25:10,1125122048,1913651200,596806897,593805312
2021-06-01 21:25:15,1125122048,1913651200,596806897,593805312
2021-06-01 21:25:20,1125122048,1913651200,596806897,593805312
2021-06-01 21:25:25,1125122048,1913651200,596806897,593805312
2021-06-01 21:25:30,1125122048,1913651200,596806897,593805312
2021-06-01 21:25:35,1125122048,1913651200,596806897,593805312
2021-06-01 21:25:40,1125122048,1913651200,596806897,593162240
2021-06-01 21:25:45,1125122048,1913651200,596806897,593162240
2021-06-01 21:25:50,1125122048,1913651200,596806897,593162240
2021-06-01 21:25:55,1125122048,1913651200,596806897,593162240
2021-06-01 21:26:00,1125122048,1913651200,596806897,593162240
2021-06-01 21:26:05,1125122048,1913651200,596806897,593162240
2021-06-01 21:26:10,1125122048,1913651200,596806897,593051648
2021-06-01 21:26:15,1348468736,2294284288,593319861,593051648
2021-06-01 21:26:20,1201668096,2044723200,593319861,593051648
2021-06-01 21:26:25,1201668096,2044723200,593319861,593051648
2021-06-01 21:26:30,1201668096,2044723200,593319861,593051648
2021-06-01 21:26:35,1201668096,2044723200,593319861,593051648
2021-06-01 21:26:40,1128267776,1919942656,593319861,575021056
2021-06-01 21:26:45,1128267776,1919942656,593319861,575021056
2021-06-01 21:26:50,1128267776,1919942656,593319861,575021056
2021-06-01 21:26:55,1128267776,1919942656,593319861,575021056
2021-06-01 21:27:00,1128267776,1919942656,593319861,575021056
2021-06-01 21:27:05,1128267776,1919942656,593319861,575021056
2021-06-01 21:27:10,1128267776,1919942656,593319861,600231936
2021-06-01 21:27:15,1128267776,1919942656,593319861,600231936
2021-06-01 21:27:20,1128267776,1919942656,593319861,600231936
2021-06-01 21:27:25,1128267776,1919942656,593319861,600231936
2021-06-01 21:27:30,1128267776,1919942656,593319861,600231936
2021-06-01 21:27:35,1128267776,1919942656,593319861,600231936
2021-06-01 21:27:40,1128267776,1919942656,593319861,600002560
2021-06-01 21:27:45,1128267776,1919942656,593319861,600002560
2021-06-01 21:27:50,1128267776,1919942656,593319861,600002560
2021-06-01 21:27:55,1128267776,1919942656,593319861,600002560
2021-06-01 21:28:00,1128267776,1919942656,593319861,600002560
2021-06-01 21:28:05,1128267776,1919942656,593319861,600002560
2021-06-01 21:28:10,1128267776,1919942656,593319861,599552000
2021-06-01 21:28:15,1128267776,1919942656,593319861,599552000
2021-06-01 21:28:20,1128267776,1919942656,593319861,599552000
2021-06-01 21:28:25,1128267776,1919942656,593319861,599552000
2021-06-01 21:28:30,1128267776,1919942656,593319861,599552000
2021-06-01 21:28:35,1128267776,1919942656,593319861,599552000
2021-06-01 21:28:40,1128267776,1919942656,593319861,599322624
2021-06-01 21:28:45,1128267776,1919942656,599964966,599322624
2021-06-01 21:28:50,1201668096,2044723200,599964966,599322624
2021-06-01 21:28:55,1201668096,2044723200,599964966,599322624
2021-06-01 21:29:00,1128267776,1919942656,599964966,599322624
2021-06-01 21:29:05,1128267776,1919942656,599964966,599322624
2021-06-01 21:29:10,1128267776,1919942656,599964966,597479424
2021-06-01 21:29:15,1128267776,1919942656,599964966,597479424
2021-06-01 21:29:20,1128267776,1919942656,599964966,597479424
2021-06-01 21:29:25,1128267776,1919942656,599964966,597479424
2021-06-01 21:29:30,1128267776,1919942656,599964966,597479424
2021-06-01 21:29:35,1128267776,1919942656,599964966,597479424
2021-06-01 21:29:40,1128267776,1919942656,599964966,597536768
2021-06-01 21:29:45,1128267776,1919942656,599964966,597536768
2021-06-01 21:29:50,1128267776,1919942656,599964966,597536768
2021-06-01 21:29:55,1128267776,1919942656,599964966,597536768
2021-06-01 21:30:00,1128267776,1919942656,599964966,597536768
2021-06-01 21:30:05,1128267776,1919942656,599964966,597536768
2021-06-01 21:30:10,1128267776,1919942656,599964966,597553152
2021-06-01 21:30:15,1128267776,1919942656,599964966,597553152
2021-06-01 21:30:20,1128267776,1919942656,599964966,597553152
2021-06-01 21:30:25,1128267776,1919942656,599964966,597553152
2021-06-01 21:30:30,1128267776,1919942656,599964966,597553152
2021-06-01 21:30:35,1128267776,1919942656,599964966,597553152
2021-06-01 21:30:40,1128267776,1919942656,599964966,597123072
2021-06-01 21:30:45,1128267776,1919942656,599964966,597123072
2021-06-01 21:30:50,1128267776,1919942656,599964966,597123072
2021-06-01 21:30:55,1128267776,1919942656,599964966,597123072
2021-06-01 21:31:00,1128267776,1919942656,599964966,597123072
2021-06-01 21:31:05,1128267776,1919942656,599964966,597123072
2021-06-01 21:31:10,1128267776,1919942656,599964966,597348352
2021-06-01 21:31:15,1128267776,1919942656,599964966,597348352
2021-06-01 21:31:20,1128267776,1919942656,597633666,597348352
2021-06-01 21:31:25,1128267776,1919942656,597633666,597348352
2021-06-01 21:31:30,1128267776,1919942656,597633666,597348352
2021-06-01 21:31:35,1128267776,1919942656,597633666,597348352
2021-06-01 21:31:40,1128267776,1919942656,597633666,598269952
2021-06-01 21:31:45,1128267776,1919942656,597633666,598269952
2021-06-01 21:31:50,1128267776,1919942656,597633666,598269952
2021-06-01 21:31:55,1128267776,1919942656,597633666,598269952
2021-06-01 21:32:00,1128267776,1919942656,597633666,598269952
2021-06-01 21:32:05,1128267776,1919942656,597633666,598269952
2021-06-01 21:32:10,1128267776,1919942656,597633666,596836352
2021-06-01 21:32:15,1128267776,1919942656,597633666,596836352
2021-06-01 21:32:20,1128267776,1919942656,597633666,596836352
2021-06-01 21:32:25,1128267776,1919942656,597633666,596836352
2021-06-01 21:32:30,1128267776,1919942656,597633666,596836352
2021-06-01 21:32:35,1128267776,1919942656,597633666,596836352
2021-06-01 21:32:40,1128267776,1919942656,597633666,596426752
2021-06-01 21:32:45,1128267776,1919942656,597633666,596426752
2021-06-01 21:32:50,1128267776,1919942656,597633666,596426752
2021-06-01 21:32:55,1128267776,1919942656,597633666,596426752
2021-06-01 21:33:00,1128267776,1919942656,597633666,596426752
2021-06-01 21:33:05,1128267776,1919942656,597633666,596426752
2021-06-01 21:33:10,1128267776,1919942656,597633666,596643840
2021-06-01 21:33:15,1128267776,1919942656,597633666,596643840
2021-06-01 21:33:20,1128267776,1919942656,597633666,596643840
2021-06-01 21:33:25,1128267776,1919942656,597633666,596643840
2021-06-01 21:33:30,1128267776,1919942656,597633666,596643840
2021-06-01 21:33:35,1128267776,1919942656,597633666,596643840
2021-06-01 21:33:40,1128267776,1919942656,597633666,596508672
2021-06-01 21:33:45,1128267776,1919942656,597633666,596508672
2021-06-01 21:33:50,1201668096,2044723200,596508672,596508672
2021-06-01 21:33:55,1201668096,2044723200,596508672,596508672
2021-06-01 21:34:00,1128267776,1919942656,596508672,596508672
2021-06-01 21:34:05,1128267776,1919942656,596508672,596508672
2021-06-01 21:34:10,1128267776,1919942656,596508672,595996672
2021-06-01 21:34:15,1128267776,1919942656,596508672,595996672
2021-06-01 21:34:20,1128267776,1919942656,596508672,595996672
2021-06-01 21:34:25,1128267776,1919942656,596508672,595996672
2021-06-01 21:34:30,1128267776,1919942656,596508672,595996672
2021-06-01 21:34:35,1128267776,1919942656,596508672,595996672
2021-06-01 21:34:40,1128267776,1919942656,596508672,597372928
2021-06-01 21:34:45,1128267776,1919942656,596508672,597372928
2021-06-01 21:34:50,1128267776,1919942656,596508672,597372928
2021-06-01 21:34:55,1128267776,1919942656,596508672,597372928
2021-06-01 21:35:00,1128267776,1919942656,596508672,597372928
2021-06-01 21:35:05,1128267776,1919942656,596508672,597372928
2021-06-01 21:35:10,1128267776,1919942656,596508672,597458944
2021-06-01 21:35:15,1128267776,1919942656,596508672,597458944
2021-06-01 21:35:20,1128267776,1919942656,596508672,597458944
2021-06-01 21:35:25,1128267776,1919942656,596508672,597458944
2021-06-01 21:35:30,1128267776,1919942656,596508672,597458944
2021-06-01 21:35:35,1128267776,1919942656,596508672,597458944
2021-06-01 21:35:40,1128267776,1919942656,596508672,596496384
2021-06-01 21:35:45,1128267776,1919942656,596508672,596496384
2021-06-01 21:35:50,1128267776,1919942656,596508672,596496384
2021-06-01 21:35:55,1128267776,1919942656,596508672,596496384
2021-06-01 21:36:00,1128267776,1919942656,596508672,596496384
2021-06-01 21:36:05,1128267776,1919942656,596508672,596496384
2021-06-01 21:36:10,1128267776,1919942656,596508672,596172800
2021-06-01 21:36:15,1128267776,1919942656,596508672,596172800
2021-06-01 21:36:20,1128267776,1919942656,596119552,596172800
2021-06-01 21:36:25,1128267776,1919942656,596119552,596172800
2021-06-01 21:36:30,1128267776,1919942656,596119552,596172800
2021-06-01 21:36:35,1128267776,1919942656,596119552,596172800
2021-06-01 21:36:40,1128267776,1919942656,596119552,596328448
2021-06-01 21:36:45,1128267776,1919942656,596119552,596328448
2021-06-01 21:36:50,1128267776,1919942656,596119552,596328448
2021-06-01 21:36:55,1128267776,1919942656,596119552,596328448
2021-06-01 21:37:00,1128267776,1919942656,596119552,596328448
2021-06-01 21:37:05,1128267776,1919942656,596119552,596328448
2021-06-01 21:37:10,1128267776,1919942656,596119552,597766144
2021-06-01 21:37:15,1128267776,1919942656,596119552,597766144
2021-06-01 21:37:20,1128267776,1919942656,596119552,597766144
2021-06-01 21:37:25,1128267776,1919942656,596119552,597766144
2021-06-01 21:37:30,1128267776,1919942656,596119552,597766144
2021-06-01 21:37:35,1128267776,1919942656,596119552,597766144
2021-06-01 21:37:40,1128267776,1919942656,596119552,597229568
2021-06-01 21:37:45,1128267776,1919942656,596119552,597229568
2021-06-01 21:37:50,1128267776,1919942656,596119552,597229568
2021-06-01 21:37:55,1128267776,1919942656,596119552,597229568
2021-06-01 21:38:00,1128267776,1919942656,596119552,597229568
2021-06-01 21:38:05,1128267776,1919942656,596119552,597229568
2021-06-01 21:38:10,1128267776,1919942656,596119552,596856832
2021-06-01 21:38:15,1128267776,1919942656,596119552,596856832
2021-06-01 21:38:20,1128267776,1919942656,596119552,596856832
2021-06-01 21:38:25,1128267776,1919942656,596119552,596856832
2021-06-01 21:38:30,1128267776,1919942656,596119552,596856832
2021-06-01 21:38:35,1128267776,1919942656,596119552,596856832
2021-06-01 21:38:40,1128267776,1919942656,596119552,596226048
2021-06-01 21:38:45,1128267776,1919942656,596119552,596226048
2021-06-01 21:38:50,1128267776,1919942656,596135936,596226048
2021-06-01 21:38:55,1128267776,1919942656,596135936,596226048
2021-06-01 21:39:00,1128267776,1919942656,596135936,596226048
2021-06-01 21:39:05,1128267776,1919942656,596135936,596226048
2021-06-01 21:39:10,1128267776,1919942656,596135936,596406272
2021-06-01 21:39:15,1128267776,1919942656,596135936,596406272
2021-06-01 21:39:20,1128267776,1919942656,596135936,596406272
2021-06-01 21:39:25,1128267776,1919942656,596135936,596406272
2021-06-01 21:39:30,1128267776,1919942656,596135936,596406272
2021-06-01 21:39:35,1128267776,1919942656,596135936,596406272
2021-06-01 21:39:40,1128267776,1919942656,596135936,596733952
2021-06-01 21:39:45,1128267776,1919942656,596135936,596733952
2021-06-01 21:39:50,1128267776,1919942656,596135936,596733952
2021-06-01 21:39:55,1128267776,1919942656,596135936,596733952
2021-06-01 21:40:00,1128267776,1919942656,596135936,596733952
2021-06-01 21:40:05,1128267776,1919942656,596135936,596733952
2021-06-01 21:40:10,1128267776,1919942656,596135936,597032960
2021-06-01 21:40:15,1128267776,1919942656,596135936,597032960
2021-06-01 21:40:20,1128267776,1919942656,596135936,597032960
2021-06-01 21:40:25,1128267776,1919942656,596135936,597032960
2021-06-01 21:40:30,1128267776,1919942656,596135936,597032960
2021-06-01 21:40:35,1128267776,1919942656,596135936,597032960
2021-06-01 21:40:40,1128267776,1919942656,596135936,596463616
2021-06-01 21:40:45,1128267776,1919942656,596135936,596463616
2021-06-01 21:40:50,1128267776,1919942656,596135936,596463616
2021-06-01 21:40:55,1128267776,1919942656,596135936,596463616
2021-06-01 21:41:00,1128267776,1919942656,596135936,596463616
2021-06-01 21:41:05,1128267776,1919942656,596135936,596463616
2021-06-01 21:41:10,1128267776,1919942656,596135936,596865024
2021-06-01 21:41:15,1128267776,1919942656,596135936,596865024
2021-06-01 21:41:20,1128267776,1919942656,596848640,596865024
2021-06-01 21:41:25,1128267776,1919942656,596848640,596865024
2021-06-01 21:41:30,1128267776,1919942656,596848640,596865024
2021-06-01 21:41:35,1128267776,1919942656,596848640,596865024
2021-06-01 21:41:40,1128267776,1919942656,596848640,596840448
2021-06-01 21:41:45,1128267776,1919942656,596848640,596840448
2021-06-01 21:41:50,1128267776,1919942656,596848640,596840448
2021-06-01 21:41:55,1128267776,1919942656,596848640,596840448
2021-06-01 21:42:00,1128267776,1919942656,596848640,596840448
2021-06-01 21:42:05,1128267776,1919942656,596848640,596840448
2021-06-01 21:42:10,1128267776,1919942656,596848640,596967424
2021-06-01 21:42:15,1128267776,1919942656,596848640,596967424
2021-06-01 21:42:20,1128267776,1919942656,596848640,596967424
2021-06-01 21:42:25,1128267776,1919942656,596848640,596967424
2021-06-01 21:42:30,1128267776,1919942656,596848640,596967424
2021-06-01 21:42:35,1128267776,1919942656,596848640,596967424
2021-06-01 21:42:40,1128267776,1919942656,596848640,596205568
2021-06-01 21:42:45,1128267776,1919942656,596848640,596205568
2021-06-01 21:42:50,1128267776,1919942656,596848640,596205568
2021-06-01 21:42:55,1128267776,1919942656,596848640,596205568
2021-06-01 21:43:00,1128267776,1919942656,596848640,596205568
2021-06-01 21:43:05,1128267776,1919942656,596848640,596205568
2021-06-01 21:43:10,1128267776,1919942656,596848640,597848064
2021-06-01 21:43:15,1128267776,1919942656,596848640,597848064
2021-06-01 21:43:20,1128267776,1919942656,596848640,597848064
2021-06-01 21:43:25,1128267776,1919942656,596848640,597848064
2021-06-01 21:43:30,1128267776,1919942656,596848640,597848064
2021-06-01 21:43:35,1128267776,1919942656,596848640,597848064
2021-06-01 21:43:40,1128267776,1919942656,596848640,597078016
2021-06-01 21:43:45,1128267776,1919942656,596848640,597078016
2021-06-01 21:43:50,1128267776,1919942656,598033714,597078016
2021-06-01 21:43:55,1128267776,1919942656,598033714,597078016
2021-06-01 21:44:00,1128267776,1919942656,598033714,597078016
2021-06-01 21:44:05,1128267776,1919942656,598033714,597078016
2021-06-01 21:44:10,1128267776,1919942656,598033714,596856832
2021-06-01 21:44:15,1128267776,1919942656,598033714,596856832
2021-06-01 21:44:20,1128267776,1919942656,598033714,596856832
2021-06-01 21:44:25,1128267776,1919942656,598033714,596856832
2021-06-01 21:44:30,1128267776,1919942656,598033714,596856832
2021-06-01 21:44:35,1128267776,1919942656,598033714,596856832
2021-06-01 21:44:40,1128267776,1919942656,598033714,597086208
2021-06-01 21:44:45,1128267776,1919942656,598033714,597086208
2021-06-01 21:44:50,1128267776,1919942656,598033714,597086208
2021-06-01 21:44:55,1128267776,1919942656,598033714,597086208
2021-06-01 21:45:00,1128267776,1919942656,598033714,597086208
2021-06-01 21:45:05,1128267776,1919942656,598033714,597086208
2021-06-01 21:45:10,1128267776,1919942656,598033714,596602880
2021-06-01 21:45:15,1128267776,1919942656,598033714,596602880
2021-06-01 21:45:20,1128267776,1919942656,598033714,596602880
2021-06-01 21:45:25,1128267776,1919942656,598033714,596602880
2021-06-01 21:45:30,1128267776,1919942656,598033714,596602880
2021-06-01 21:45:35,1128267776,1919942656,598033714,596602880
2021-06-01 21:45:40,1128267776,1919942656,598033714,596746240
2021-06-01 21:45:45,1128267776,1919942656,598033714,596746240
2021-06-01 21:45:50,1128267776,1919942656,598033714,596746240
2021-06-01 21:45:55,1128267776,1919942656,598033714,596746240
2021-06-01 21:46:00,1128267776,1919942656,598033714,596746240
2021-06-01 21:46:05,1128267776,1919942656,598033714,596746240
2021-06-01 21:46:10,1128267776,1919942656,598033714,596688896
2021-06-01 21:46:15,1128267776,1919942656,598033714,596688896
2021-06-01 21:46:20,1485832192,2528116736,596688896,596688896
2021-06-01 21:46:25,1485832192,2528116736,596688896,596688896
2021-06-01 21:46:30,1485832192,2528116736,596688896,596688896
2021-06-01 21:46:35,1485832192,2528116736,596688896,596688896
2021-06-01 21:46:40,1485832192,2528116736,596688896,652353536
2021-06-01 21:46:45,1485832192,2528116736,596688896,652353536
2021-06-01 21:46:50,1485832192,2528116736,596688896,652353536
2021-06-01 21:46:55,1485832192,2528116736,596688896,652353536
2021-06-01 21:47:00,1485832192,2528116736,596688896,652353536
2021-06-01 21:47:05,1485832192,2528116736,596688896,652353536
2021-06-01 21:47:10,1485832192,2528116736,596688896,680734720
2021-06-01 21:47:15,1485832192,2528116736,596688896,680734720
2021-06-01 21:47:20,1485832192,2528116736,596688896,680734720
2021-06-01 21:47:25,1485832192,2528116736,596688896,680734720
2021-06-01 21:47:30,1127219200,1917845504,596688896,680734720
2021-06-01 21:47:35,1127219200,1917845504,596688896,680734720
2021-06-01 21:47:40,1127219200,1917845504,596688896,407277568
2021-06-01 21:47:45,1127219200,1917845504,596688896,407277568
2021-06-01 21:47:50,1127219200,1917845504,596688896,407277568
2021-06-01 21:47:55,1127219200,1917845504,596688896,407277568
2021-06-01 21:48:00,1127219200,1917845504,596688896,407277568
2021-06-01 21:48:05,1127219200,1917845504,596688896,407277568
2021-06-01 21:48:10,1127219200,1917845504,596688896,466165760
2021-06-01 21:48:15,1127219200,1917845504,596688896,466165760
2021-06-01 21:48:20,1127219200,1917845504,596688896,466165760
2021-06-01 21:48:25,1127219200,1917845504,596688896,466165760
2021-06-01 21:48:30,1127219200,1917845504,596688896,466165760
2021-06-01 21:48:35,1127219200,1917845504,596688896,466165760
2021-06-01 21:48:40,1127219200,1917845504,596688896,476868608
2021-06-01 21:48:45,1127219200,1917845504,596688896,476868608
